Fecha Desde; Fecha Hasta; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
20230101; 20230131; P5 2501; OSTIONES                      ; 036; PONTEVEDRA          ; 000000345; 3,5; 3,5; 3,2
20230101; 20230131; P5 2601; OSTRA GIGANTE                 ; 060; FRANCIA             ; 000000315; 0,34; 0,36; 0,34
20230101; 20230131; P5 2602; OSTRA EXTRA                   ; 060; FRANCIA             ; 000000105; 0,36; 0,4; 0,35
20230101; 20230131; P5 2603; OSTRA FLOR                    ; 060; FRANCIA             ; 000000210; 0,09; 0,1; 0,09
20230101; 20230131; P5 2604; OSTRA SUPER                   ; 060; FRANCIA             ; 000000420; 0,12; 0,13; 0,11
20230101; 20230131; P5 2702; VIEIRA GRANDE                 ; 015; LA CORUÑA           ; 000002835; 1,5; 1,6; 0,9
20230101; 20230131; P5 2702; VIEIRA GRANDE                 ; 020; GUIPUZCOA           ; 000000226; 1,5; 1,6; 0,9
20230101; 20230131; P5 2702; VIEIRA GRANDE                 ; 021; HUELVA              ; 000000696; 1,5; 1,6; 0,9
20230101; 20230131; P5 2702; VIEIRA GRANDE                 ; 036; PONTEVEDRA          ; 000001222; 1,5; 1,6; 0,9
20230101; 20230131; P5 2901; CARACOLES GRANDES             ; 003; ALICANTE            ; 000000096; 5; 5,5; 3,85
20230101; 20230131; P5 2901; CARACOLES GRANDES             ; 012; CASTELLON           ; 000000757; 5; 5,5; 3,85
20230101; 20230131; P5 2901; CARACOLES GRANDES             ; 014; CORDOBA             ; 000000704; 5; 5,5; 3,85
20230101; 20230131; P5 2902; CARACOLES PEQUEÑOS            ; 003; ALICANTE            ; 000000064; 2,25; 2,85; 2
20230101; 20230131; P5 2902; CARACOLES PEQUEÑOS            ; 012; CASTELLON           ; 000000503; 2,25; 2,85; 2
20230101; 20230131; P5 2902; CARACOLES PEQUEÑOS            ; 014; CORDOBA             ; 000000470; 2,25; 2,85; 2
20230101; 20230131; P5 3001; CAÑADILLA                     ; 011; CADIZ               ; 000000067; 5,5; 17,5; 4
20230101; 20230131; P5 3001; CAÑADILLA                     ; 012; CASTELLON           ; 000000064; 5,5; 17,5; 4
20230101; 20230131; P5 3001; CAÑADILLA                     ; 020; GUIPUZCOA           ; 000000694; 5,5; 17,5; 4
20230101; 20230131; P5 3101; CONCHA FINA O.V.              ; 020; GUIPUZCOA           ; 000000464; 6,5; 6,5; 6
20230101; 20230131; P5 3101; CONCHA FINA O.V.              ; 036; PONTEVEDRA          ; 000001874; 6,5; 6,5; 6
20230101; 20230131; P6 0301; GALLOS CONG                   ; 067; IRLANDA             ; 000001245; 4,21; 8,41; 3,61
20230101; 20230131; P6 0501; SARDINAS CONG                 ; 030; MURCIA              ; 000001254; 2,5; 3; 2
20230101; 20230131; P6 0701; CALAMAR PATAGONICO CONG       ; 011; CADIZ               ; 000002459; 6; 7,5; 5,5
20230101; 20230131; P6 0701; CALAMAR PATAGONICO CONG       ; 015; LA CORUÑA           ; 000003140; 6; 7,5; 5,5
20230101; 20230131; P6 0701; CALAMAR PATAGONICO CONG       ; 020; GUIPUZCOA           ; 000000240; 6; 7,5; 5,5
20230101; 20230131; P6 0701; CALAMAR PATAGONICO CONG       ; 021; HUELVA              ; 000000855; 6; 7,5; 5,5
20230101; 20230131; P6 0701; CALAMAR PATAGONICO CONG       ; 028; MADRID              ; 000055983; 6; 7,5; 5,5
20230101; 20230131; P6 0701; CALAMAR PATAGONICO CONG       ; 036; PONTEVEDRA          ; 000000288; 6; 7,5; 5,5
20230101; 20230131; P6 0701; CALAMAR PATAGONICO CONG       ; 041; SEVILLA             ; 000000001; 6; 7,5; 5,5
20230101; 20230131; P6 0701; CALAMAR PATAGONICO CONG       ; 045; TOLEDO              ; 000011191; 6; 7,5; 5,5
20230101; 20230131; P6 0701; CALAMAR PATAGONICO CONG       ; 090; MARRUECOS           ; 000002308; 6; 7,5; 5,5
20230101; 20230131; P6 0703; CALAMAR CALIFORNIA CONG       ; 011; CADIZ               ; 000001604; 5,4; 5,4; 5,4
20230101; 20230131; P6 0703; CALAMAR CALIFORNIA CONG       ; 015; LA CORUÑA           ; 000002048; 5,4; 5,4; 5,4
20230101; 20230131; P6 0703; CALAMAR CALIFORNIA CONG       ; 020; GUIPUZCOA           ; 000000156; 5,4; 5,4; 5,4
20230101; 20230131; P6 0703; CALAMAR CALIFORNIA CONG       ; 021; HUELVA              ; 000000558; 5,4; 5,4; 5,4
20230101; 20230131; P6 0703; CALAMAR CALIFORNIA CONG       ; 028; MADRID              ; 000036506; 5,4; 5,4; 5,4
20230101; 20230131; P6 0703; CALAMAR CALIFORNIA CONG       ; 036; PONTEVEDRA          ; 000000188; 5,4; 5,4; 5,4
20230101; 20230131; P6 0703; CALAMAR CALIFORNIA CONG       ; 041; SEVILLA             ; 000000001; 5,4; 5,4; 5,4
20230101; 20230131; P6 0703; CALAMAR CALIFORNIA CONG       ; 045; TOLEDO              ; 000007295; 5,4; 5,4; 5,4
20230101; 20230131; P6 0703; CALAMAR CALIFORNIA CONG       ; 090; MARRUECOS           ; 000001506; 5,4; 5,4; 5,4
20230101; 20230131; P6 0704; CALAMAR NACIONAL CONG         ; 011; CADIZ               ; 000005025; 16; 19; 14
20230101; 20230131; P6 0704; CALAMAR NACIONAL CONG         ; 015; LA CORUÑA           ; 000006416; 16; 19; 14
20230101; 20230131; P6 0704; CALAMAR NACIONAL CONG         ; 020; GUIPUZCOA           ; 000000490; 16; 19; 14
20230101; 20230131; P6 0704; CALAMAR NACIONAL CONG         ; 021; HUELVA              ; 000001748; 16; 19; 14
20230101; 20230131; P6 0704; CALAMAR NACIONAL CONG         ; 028; MADRID              ; 000114395; 16; 19; 14
20230101; 20230131; P6 0704; CALAMAR NACIONAL CONG         ; 036; PONTEVEDRA          ; 000000589; 16; 19; 14
20230101; 20230131; P6 0704; CALAMAR NACIONAL CONG         ; 041; SEVILLA             ; 000000003; 16; 19; 14
20230101; 20230131; P6 0704; CALAMAR NACIONAL CONG         ; 045; TOLEDO              ; 000022864; 16; 19; 14
20230101; 20230131; P6 0704; CALAMAR NACIONAL CONG         ; 090; MARRUECOS           ; 000004717; 16; 19; 14
20230101; 20230131; P6 0705; CALAMAR INDIO CONG            ; 011; CADIZ               ; 000001604; 6,1; 8,5; 5,5
20230101; 20230131; P6 0705; CALAMAR INDIO CONG            ; 015; LA CORUÑA           ; 000002048; 6,1; 8,5; 5,5
20230101; 20230131; P6 0705; CALAMAR INDIO CONG            ; 020; GUIPUZCOA           ; 000000156; 6,1; 8,5; 5,5
20230101; 20230131; P6 0705; CALAMAR INDIO CONG            ; 021; HUELVA              ; 000000558; 6,1; 8,5; 5,5
20230101; 20230131; P6 0705; CALAMAR INDIO CONG            ; 028; MADRID              ; 000036506; 6,1; 8,5; 5,5
20230101; 20230131; P6 0705; CALAMAR INDIO CONG            ; 036; PONTEVEDRA          ; 000000188; 6,1; 8,5; 5,5
20230101; 20230131; P6 0705; CALAMAR INDIO CONG            ; 041; SEVILLA             ; 000000001; 6,1; 8,5; 5,5
20230101; 20230131; P6 0705; CALAMAR INDIO CONG            ; 045; TOLEDO              ; 000007295; 6,1; 8,5; 5,5
20230101; 20230131; P6 0705; CALAMAR INDIO CONG            ; 090; MARRUECOS           ; 000001506; 6,1; 8,5; 5,5
20230101; 20230131; P6 0901; MERLUZA FILETE S/P. CONG      ; 001; ALAVA               ; 000000026; 6,5; 8; 4,25
20230101; 20230131; P6 0901; MERLUZA FILETE S/P. CONG      ; 015; LA CORUÑA           ; 000002046; 6,5; 8; 4,25
20230101; 20230131; P6 0901; MERLUZA FILETE S/P. CONG      ; 028; MADRID              ; 000007852; 6,5; 8; 4,25
20230101; 20230131; P6 0901; MERLUZA FILETE S/P. CONG      ; 036; PONTEVEDRA          ; 000001826; 6,5; 8; 4,25
20230101; 20230131; P6 0901; MERLUZA FILETE S/P. CONG      ; 045; TOLEDO              ; 000007547; 6,5; 8; 4,25
20230101; 20230131; P6 0901; MERLUZA FILETE S/P. CONG      ; 067; IRLANDA             ; 000001109; 6,5; 8; 4,25
20230101; 20230131; P6 0902; MERLUZA FILETE C/P. CONG      ; 001; ALAVA               ; 000000052; 4,9; 5,8; 3,85
20230101; 20230131; P6 0902; MERLUZA FILETE C/P. CONG      ; 015; LA CORUÑA           ; 000004092; 4,9; 5,8; 3,85
20230101; 20230131; P6 0902; MERLUZA FILETE C/P. CONG      ; 028; MADRID              ; 000015704; 4,9; 5,8; 3,85
20230101; 20230131; P6 0902; MERLUZA FILETE C/P. CONG      ; 036; PONTEVEDRA          ; 000003653; 4,9; 5,8; 3,85
20230101; 20230131; P6 0902; MERLUZA FILETE C/P. CONG      ; 045; TOLEDO              ; 000015093; 4,9; 5,8; 3,85
20230101; 20230131; P6 0902; MERLUZA FILETE C/P. CONG      ; 067; IRLANDA             ; 000002218; 4,9; 5,8; 3,85
20230101; 20230131; P6 0903; MERLUZA N-5 DE +2,5 KG. CONG  ; 001; ALAVA               ; 000000052; 8,35; 9,75; 5,8
20230101; 20230131; P6 0903; MERLUZA N-5 DE +2,5 KG. CONG  ; 015; LA CORUÑA           ; 000004092; 8,35; 9,75; 5,8
20230101; 20230131; P6 0903; MERLUZA N-5 DE +2,5 KG. CONG  ; 028; MADRID              ; 000015704; 8,35; 9,75; 5,8
20230101; 20230131; P6 0903; MERLUZA N-5 DE +2,5 KG. CONG  ; 036; PONTEVEDRA          ; 000003653; 8,35; 9,75; 5,8
20230101; 20230131; P6 0903; MERLUZA N-5 DE +2,5 KG. CONG  ; 045; TOLEDO              ; 000015093; 8,35; 9,75; 5,8
20230101; 20230131; P6 0903; MERLUZA N-5 DE +2,5 KG. CONG  ; 067; IRLANDA             ; 000002218; 8,35; 9,75; 5,8
20230101; 20230131; P6 0904; MERLUZA N-4 HASTA 2,5 KG. CONG; 001; ALAVA               ; 000000035; 5,8; 7,2; 4,65
20230101; 20230131; P6 0904; MERLUZA N-4 HASTA 2,5 KG. CONG; 015; LA CORUÑA           ; 000002728; 5,8; 7,2; 4,65
20230101; 20230131; P6 0904; MERLUZA N-4 HASTA 2,5 KG. CONG; 028; MADRID              ; 000010468; 5,8; 7,2; 4,65
20230101; 20230131; P6 0904; MERLUZA N-4 HASTA 2,5 KG. CONG; 036; PONTEVEDRA          ; 000002435; 5,8; 7,2; 4,65
20230101; 20230131; P6 0904; MERLUZA N-4 HASTA 2,5 KG. CONG; 045; TOLEDO              ; 000010060; 5,8; 7,2; 4,65
20230101; 20230131; P6 0904; MERLUZA N-4 HASTA 2,5 KG. CONG; 067; IRLANDA             ; 000001479; 5,8; 7,2; 4,65
20230101; 20230131; P6 0905; MERLUZA RODAJA CONG           ; 001; ALAVA               ; 000000009; 5,85; 7; 4,5
20230101; 20230131; P6 0905; MERLUZA RODAJA CONG           ; 015; LA CORUÑA           ; 000000682; 5,85; 7; 4,5
20230101; 20230131; P6 0905; MERLUZA RODAJA CONG           ; 028; MADRID              ; 000002618; 5,85; 7; 4,5
20230101; 20230131; P6 0905; MERLUZA RODAJA CONG           ; 036; PONTEVEDRA          ; 000000609; 5,85; 7; 4,5
20230101; 20230131; P6 0905; MERLUZA RODAJA CONG           ; 045; TOLEDO              ; 000002515; 5,85; 7; 4,5
20230101; 20230131; P6 0905; MERLUZA RODAJA CONG           ; 067; IRLANDA             ; 000000370; 5,85; 7; 4,5
20230101; 20230131; P6 1101; PESCADILLA N-3 HASTA 1,5K CONG; 028; MADRID              ; 000000871; 4,5; 5,2; 3,5
20230101; 20230131; P6 1102; PESCADILLA N-2 HASTA 0,8K CONG; 028; MADRID              ; 000001024; 3,35; 3,95; 2,5
20230101; 20230131; P6 1103; PESCADILLA N-1 HASTA 0,5K CONG; 028; MADRID              ; 000000026; 2,5; 3; 2
20230101; 20230131; P6 1104; PESCADILLA N-0 H. 0,250 K CONG; 028; MADRID              ; 000000640; 2,25; 2,5; 1,8
20230101; 20230131; P6 1202; GAMBA GRANDE CON CABEZA CONG  ; 011; CADIZ               ; 000000186; 40; 65; 23
20230101; 20230131; P6 1202; GAMBA GRANDE CON CABEZA CONG  ; 015; LA CORUÑA           ; 000000188; 40; 65; 23
20230101; 20230131; P6 1202; GAMBA GRANDE CON CABEZA CONG  ; 020; GUIPUZCOA           ; 000000434; 40; 65; 23
20230101; 20230131; P6 1202; GAMBA GRANDE CON CABEZA CONG  ; 021; HUELVA              ; 000001999; 40; 65; 23
20230101; 20230131; P6 1202; GAMBA GRANDE CON CABEZA CONG  ; 028; MADRID              ; 000000362; 40; 65; 23
20230101; 20230131; P6 1202; GAMBA GRANDE CON CABEZA CONG  ; 030; MURCIA              ; 000002055; 40; 65; 23
20230101; 20230131; P6 1202; GAMBA GRANDE CON CABEZA CONG  ; 036; PONTEVEDRA          ; 000000572; 40; 65; 23
20230101; 20230131; P6 1202; GAMBA GRANDE CON CABEZA CONG  ; 047; VALLADOLID          ; 000000018; 40; 65; 23
20230101; 20230131; P6 1202; GAMBA GRANDE CON CABEZA CONG  ; 062; ITALIA              ; 000004573; 40; 65; 23
20230101; 20230131; P6 1202; GAMBA GRANDE CON CABEZA CONG  ; 067; IRLANDA             ; 000000339; 40; 65; 23
20230101; 20230131; P6 1202; GAMBA GRANDE CON CABEZA CONG  ; 069; PORTUGAL            ; 000000097; 40; 65; 23
20230101; 20230131; P6 1203; GAMBA MEDIANA CON CABEZA CONG ; 011; CADIZ               ; 000000559; 25; 37; 15
20230101; 20230131; P6 1203; GAMBA MEDIANA CON CABEZA CONG ; 015; LA CORUÑA           ; 000000563; 25; 37; 15
20230101; 20230131; P6 1203; GAMBA MEDIANA CON CABEZA CONG ; 020; GUIPUZCOA           ; 000001301; 25; 37; 15
20230101; 20230131; P6 1203; GAMBA MEDIANA CON CABEZA CONG ; 021; HUELVA              ; 000005996; 25; 37; 15
20230101; 20230131; P6 1203; GAMBA MEDIANA CON CABEZA CONG ; 028; MADRID              ; 000001086; 25; 37; 15
20230101; 20230131; P6 1203; GAMBA MEDIANA CON CABEZA CONG ; 030; MURCIA              ; 000006165; 25; 37; 15
20230101; 20230131; P6 1203; GAMBA MEDIANA CON CABEZA CONG ; 036; PONTEVEDRA          ; 000001715; 25; 37; 15
20230101; 20230131; P6 1203; GAMBA MEDIANA CON CABEZA CONG ; 047; VALLADOLID          ; 000000054; 25; 37; 15
20230101; 20230131; P6 1203; GAMBA MEDIANA CON CABEZA CONG ; 062; ITALIA              ; 000013719; 25; 37; 15
20230101; 20230131; P6 1203; GAMBA MEDIANA CON CABEZA CONG ; 067; IRLANDA             ; 000001017; 25; 37; 15
20230101; 20230131; P6 1203; GAMBA MEDIANA CON CABEZA CONG ; 069; PORTUGAL            ; 000000292; 25; 37; 15
20230101; 20230131; P6 1204; GAMBA PEQUEÑA CON CABEZA CONG ; 011; CADIZ               ; 000000435; 8; 30; 5
20230101; 20230131; P6 1204; GAMBA PEQUEÑA CON CABEZA CONG ; 015; LA CORUÑA           ; 000000438; 8; 30; 5
20230101; 20230131; P6 1204; GAMBA PEQUEÑA CON CABEZA CONG ; 020; GUIPUZCOA           ; 000001012; 8; 30; 5
20230101; 20230131; P6 1204; GAMBA PEQUEÑA CON CABEZA CONG ; 021; HUELVA              ; 000004663; 8; 30; 5
20230101; 20230131; P6 1204; GAMBA PEQUEÑA CON CABEZA CONG ; 028; MADRID              ; 000000844; 8; 30; 5
20230101; 20230131; P6 1204; GAMBA PEQUEÑA CON CABEZA CONG ; 030; MURCIA              ; 000004795; 8; 30; 5
20230101; 20230131; P6 1204; GAMBA PEQUEÑA CON CABEZA CONG ; 036; PONTEVEDRA          ; 000001334; 8; 30; 5
20230101; 20230131; P6 1204; GAMBA PEQUEÑA CON CABEZA CONG ; 047; VALLADOLID          ; 000000042; 8; 30; 5
20230101; 20230131; P6 1204; GAMBA PEQUEÑA CON CABEZA CONG ; 062; ITALIA              ; 000010670; 8; 30; 5
20230101; 20230131; P6 1204; GAMBA PEQUEÑA CON CABEZA CONG ; 067; IRLANDA             ; 000000791; 8; 30; 5
20230101; 20230131; P6 1204; GAMBA PEQUEÑA CON CABEZA CONG ; 069; PORTUGAL            ; 000000227; 8; 30; 5
20230101; 20230131; P6 1205; GAMBA SIN CABEZA (COLAS) CONG ; 011; CADIZ               ; 000000062; 16; 22; 6,25
20230101; 20230131; P6 1205; GAMBA SIN CABEZA (COLAS) CONG ; 015; LA CORUÑA           ; 000000063; 16; 22; 6,25
20230101; 20230131; P6 1205; GAMBA SIN CABEZA (COLAS) CONG ; 020; GUIPUZCOA           ; 000000145; 16; 22; 6,25
20230101; 20230131; P6 1205; GAMBA SIN CABEZA (COLAS) CONG ; 021; HUELVA              ; 000000666; 16; 22; 6,25
20230101; 20230131; P6 1205; GAMBA SIN CABEZA (COLAS) CONG ; 028; MADRID              ; 000000122; 16; 22; 6,25
20230101; 20230131; P6 1205; GAMBA SIN CABEZA (COLAS) CONG ; 030; MURCIA              ; 000000685; 16; 22; 6,25
20230101; 20230131; P6 1205; GAMBA SIN CABEZA (COLAS) CONG ; 036; PONTEVEDRA          ; 000000191; 16; 22; 6,25
20230101; 20230131; P6 1205; GAMBA SIN CABEZA (COLAS) CONG ; 047; VALLADOLID          ; 000000006; 16; 22; 6,25
20230101; 20230131; P6 1205; GAMBA SIN CABEZA (COLAS) CONG ; 062; ITALIA              ; 000001524; 16; 22; 6,25
20230101; 20230131; P6 1205; GAMBA SIN CABEZA (COLAS) CONG ; 067; IRLANDA             ; 000000113; 16; 22; 6,25
20230101; 20230131; P6 1205; GAMBA SIN CABEZA (COLAS) CONG ; 069; PORTUGAL            ; 000000032; 16; 22; 6,25
20230101; 20230131; P6 1302; LANGOSTINO GRANDE CONG        ; 009; BURGOS              ; 000001556; 14; 44; 7
20230101; 20230131; P6 1302; LANGOSTINO GRANDE CONG        ; 015; LA CORUÑA           ; 000000041; 14; 44; 7
20230101; 20230131; P6 1302; LANGOSTINO GRANDE CONG        ; 020; GUIPUZCOA           ; 000000342; 14; 44; 7
20230101; 20230131; P6 1302; LANGOSTINO GRANDE CONG        ; 021; HUELVA              ; 000001197; 14; 44; 7
20230101; 20230131; P6 1302; LANGOSTINO GRANDE CONG        ; 028; MADRID              ; 000000094; 14; 44; 7
20230101; 20230131; P6 1302; LANGOSTINO GRANDE CONG        ; 036; PONTEVEDRA          ; 000000409; 14; 44; 7
20230101; 20230131; P6 1302; LANGOSTINO GRANDE CONG        ; 047; VALLADOLID          ; 000000513; 14; 44; 7
20230101; 20230131; P6 1302; LANGOSTINO GRANDE CONG        ; 048; VIZCAYA             ; 000000407; 14; 44; 7
20230101; 20230131; P6 1303; LANGOSTINO MEDIANO CONG       ; 009; BURGOS              ; 000002076; 8; 17; 5,5
20230101; 20230131; P6 1303; LANGOSTINO MEDIANO CONG       ; 015; LA CORUÑA           ; 000000055; 8; 17; 5,5
20230101; 20230131; P6 1303; LANGOSTINO MEDIANO CONG       ; 020; GUIPUZCOA           ; 000000456; 8; 17; 5,5
20230101; 20230131; P6 1303; LANGOSTINO MEDIANO CONG       ; 021; HUELVA              ; 000001596; 8; 17; 5,5
20230101; 20230131; P6 1303; LANGOSTINO MEDIANO CONG       ; 028; MADRID              ; 000000125; 8; 17; 5,5
20230101; 20230131; P6 1303; LANGOSTINO MEDIANO CONG       ; 036; PONTEVEDRA          ; 000000546; 8; 17; 5,5
20230101; 20230131; P6 1303; LANGOSTINO MEDIANO CONG       ; 047; VALLADOLID          ; 000000684; 8; 17; 5,5
20230101; 20230131; P6 1303; LANGOSTINO MEDIANO CONG       ; 048; VIZCAYA             ; 000000543; 8; 17; 5,5
20230101; 20230131; P6 1304; LANGOSTINO PEQUEÑO CONG       ; 009; BURGOS              ; 000001729; 5; 12,5; 5
20230101; 20230131; P6 1304; LANGOSTINO PEQUEÑO CONG       ; 015; LA CORUÑA           ; 000000046; 5; 12,5; 5
20230101; 20230131; P6 1304; LANGOSTINO PEQUEÑO CONG       ; 020; GUIPUZCOA           ; 000000380; 5; 12,5; 5
20230101; 20230131; P6 1304; LANGOSTINO PEQUEÑO CONG       ; 021; HUELVA              ; 000001330; 5; 12,5; 5
20230101; 20230131; P6 1304; LANGOSTINO PEQUEÑO CONG       ; 028; MADRID              ; 000000104; 5; 12,5; 5
20230101; 20230131; P6 1304; LANGOSTINO PEQUEÑO CONG       ; 036; PONTEVEDRA          ; 000000455; 5; 12,5; 5
20230101; 20230131; P6 1304; LANGOSTINO PEQUEÑO CONG       ; 047; VALLADOLID          ; 000000570; 5; 12,5; 5
20230101; 20230131; P6 1304; LANGOSTINO PEQUEÑO CONG       ; 048; VIZCAYA             ; 000000452; 5; 12,5; 5
20230101; 20230131; P6 1305; LANGOSTINO S.CABEZA COLA CONG ; 009; BURGOS              ; 000000517; 8,5; 15; 6
20230101; 20230131; P6 1305; LANGOSTINO S.CABEZA COLA CONG ; 015; LA CORUÑA           ; 000000014; 8,5; 15; 6
20230101; 20230131; P6 1305; LANGOSTINO S.CABEZA COLA CONG ; 020; GUIPUZCOA           ; 000000114; 8,5; 15; 6
20230101; 20230131; P6 1305; LANGOSTINO S.CABEZA COLA CONG ; 021; HUELVA              ; 000000399; 8,5; 15; 6
20230101; 20230131; P6 1305; LANGOSTINO S.CABEZA COLA CONG ; 028; MADRID              ; 000000031; 8,5; 15; 6
20230101; 20230131; P6 1305; LANGOSTINO S.CABEZA COLA CONG ; 036; PONTEVEDRA          ; 000000136; 8,5; 15; 6
20230101; 20230131; P6 1305; LANGOSTINO S.CABEZA COLA CONG ; 047; VALLADOLID          ; 000000171; 8,5; 15; 6
20230101; 20230131; P6 1305; LANGOSTINO S.CABEZA COLA CONG ; 048; VIZCAYA             ; 000000136; 8,5; 15; 6
20230101; 20230131; P6 1306; LANGOSTINO COCIDO GRANDE CONG ; 009; BURGOS              ; 000004323; 9; 9; 8
20230101; 20230131; P6 1306; LANGOSTINO COCIDO GRANDE CONG ; 015; LA CORUÑA           ; 000000114; 9; 9; 8
20230101; 20230131; P6 1306; LANGOSTINO COCIDO GRANDE CONG ; 020; GUIPUZCOA           ; 000000950; 9; 9; 8
20230101; 20230131; P6 1306; LANGOSTINO COCIDO GRANDE CONG ; 021; HUELVA              ; 000003325; 9; 9; 8
20230101; 20230131; P6 1306; LANGOSTINO COCIDO GRANDE CONG ; 028; MADRID              ; 000000261; 9; 9; 8
20230101; 20230131; P6 1306; LANGOSTINO COCIDO GRANDE CONG ; 036; PONTEVEDRA          ; 000001136; 9; 9; 8
20230101; 20230131; P6 1306; LANGOSTINO COCIDO GRANDE CONG ; 047; VALLADOLID          ; 000001425; 9; 9; 8
20230101; 20230131; P6 1306; LANGOSTINO COCIDO GRANDE CONG ; 048; VIZCAYA             ; 000001130; 9; 9; 8
20230101; 20230131; P6 1307; LANGOSTINO COCIDO MEDIANO CONG; 009; BURGOS              ; 000004323; 8; 8; 6
20230101; 20230131; P6 1307; LANGOSTINO COCIDO MEDIANO CONG; 015; LA CORUÑA           ; 000000114; 8; 8; 6
20230101; 20230131; P6 1307; LANGOSTINO COCIDO MEDIANO CONG; 020; GUIPUZCOA           ; 000000950; 8; 8; 6
20230101; 20230131; P6 1307; LANGOSTINO COCIDO MEDIANO CONG; 021; HUELVA              ; 000003325; 8; 8; 6
20230101; 20230131; P6 1307; LANGOSTINO COCIDO MEDIANO CONG; 028; MADRID              ; 000000261; 8; 8; 6
20230101; 20230131; P6 1307; LANGOSTINO COCIDO MEDIANO CONG; 036; PONTEVEDRA          ; 000001136; 8; 8; 6
20230101; 20230131; P6 1307; LANGOSTINO COCIDO MEDIANO CONG; 047; VALLADOLID          ; 000001425; 8; 8; 6
20230101; 20230131; P6 1307; LANGOSTINO COCIDO MEDIANO CONG; 048; VIZCAYA             ; 000001130; 8; 8; 6
20230101; 20230131; P6 1308; LANGOSTINO COCIDO PEQUEÑO CONG; 009; BURGOS              ; 000001382; 6; 7; 5,75
20230101; 20230131; P6 1308; LANGOSTINO COCIDO PEQUEÑO CONG; 015; LA CORUÑA           ; 000000037; 6; 7; 5,75
20230101; 20230131; P6 1308; LANGOSTINO COCIDO PEQUEÑO CONG; 020; GUIPUZCOA           ; 000000304; 6; 7; 5,75
20230101; 20230131; P6 1308; LANGOSTINO COCIDO PEQUEÑO CONG; 021; HUELVA              ; 000001063; 6; 7; 5,75
20230101; 20230131; P6 1308; LANGOSTINO COCIDO PEQUEÑO CONG; 028; MADRID              ; 000000084; 6; 7; 5,75
20230101; 20230131; P6 1308; LANGOSTINO COCIDO PEQUEÑO CONG; 036; PONTEVEDRA          ; 000000364; 6; 7; 5,75
20230101; 20230131; P6 1308; LANGOSTINO COCIDO PEQUEÑO CONG; 047; VALLADOLID          ; 000000456; 6; 7; 5,75
20230101; 20230131; P6 1308; LANGOSTINO COCIDO PEQUEÑO CONG; 048; VIZCAYA             ; 000000362; 6; 7; 5,75
20230101; 20230131; P6 1309; LANGOSTINO TIGRE CONG         ; 009; BURGOS              ; 000001382; 30; 36; 18
20230101; 20230131; P6 1309; LANGOSTINO TIGRE CONG         ; 015; LA CORUÑA           ; 000000037; 30; 36; 18
20230101; 20230131; P6 1309; LANGOSTINO TIGRE CONG         ; 020; GUIPUZCOA           ; 000000304; 30; 36; 18
20230101; 20230131; P6 1309; LANGOSTINO TIGRE CONG         ; 021; HUELVA              ; 000001063; 30; 36; 18
20230101; 20230131; P6 1309; LANGOSTINO TIGRE CONG         ; 028; MADRID              ; 000000084; 30; 36; 18
20230101; 20230131; P6 1309; LANGOSTINO TIGRE CONG         ; 036; PONTEVEDRA          ; 000000364; 30; 36; 18
20230101; 20230131; P6 1309; LANGOSTINO TIGRE CONG         ; 047; VALLADOLID          ; 000000456; 30; 36; 18
20230101; 20230131; P6 1309; LANGOSTINO TIGRE CONG         ; 048; VIZCAYA             ; 000000362; 30; 36; 18
20230101; 20230131; P6 1401; JIBIA SUCIA CONG              ; 028; MADRID              ; 000001028; 5,5; 6,2; 4,8
20230101; 20230131; P6 1401; JIBIA SUCIA CONG              ; 036; PONTEVEDRA          ; 000000071; 5,5; 6,2; 4,8
20230101; 20230131; P6 1401; JIBIA SUCIA CONG              ; 045; TOLEDO              ; 000001679; 5,5; 6,2; 4,8
20230101; 20230131; P6 1402; JIBIA LIMPIA CONG             ; 028; MADRID              ; 000004112; 10,5; 11,5; 7,5
20230101; 20230131; P6 1402; JIBIA LIMPIA CONG             ; 036; PONTEVEDRA          ; 000000285; 10,5; 11,5; 7,5
20230101; 20230131; P6 1402; JIBIA LIMPIA CONG             ; 045; TOLEDO              ; 000006721; 10,5; 11,5; 7,5
20230101; 20230131; P6 1501; BACALAO TROZOS CONG           ; 008; BARCELONA           ; 000007211; 6,85; 9; 4,5
20230101; 20230131; P6 1501; BACALAO TROZOS CONG           ; 028; MADRID              ; 000078058; 6,85; 9; 4,5
20230101; 20230131; P6 1501; BACALAO TROZOS CONG           ; 045; TOLEDO              ; 000125619; 6,85; 9; 4,5
20230101; 20230131; P6 1501; BACALAO TROZOS CONG           ; 069; PORTUGAL            ; 000015680; 6,85; 9; 4,5
20230101; 20230131; P6 1801; BONITO S/C. CONG              ; 045; TOLEDO              ; 000005541; 6; 6,5; 5,5
20230101; 20230131; P6 1802; BONITO C/C. CONG              ; 045; TOLEDO              ; 000016631; 5; 5; 5
20230101; 20230131; P6 2001; CIGALAS GRANDES CONG          ; 067; IRLANDA             ; 000000078; 50; 90; 45
20230101; 20230131; P6 2002; CIGALAS MEDIANAS CONG         ; 067; IRLANDA             ; 000000260; 35; 75; 27
20230101; 20230131; P6 2003; CIGALAS PEQUEÑAS CONG         ; 067; IRLANDA             ; 000000182; 15; 20; 6
